x,y,z, 
1.1417389,2.478012,7.7491302, 
0.9741516,2.8275604,7.998123, 
0.48573303,3.3734436,8.012497, 
0.5288391,3.315979,9.9565735, 
-0.3474579,3.0574036,11.081863, 
-0.09844971,2.3966064,11.239883, 
-1.3673859,1.2952728,10.507248, 
-0.17985535,1.7693176,8.807373, 
0.9502106,1.525116,10.229523, 
0.4043274,1.8746643,7.557602, 
0.48094177,2.4732208,7.361267, 
0.4139099,2.837143,7.998123, 
0.2989807,3.1483765,8.951019, 
0.7299347,3.1244507,9.765045, 
0.5479889,3.1244354,10.152908, 
1.4913025,2.363083,10.933411, 
0.08828735,1.1659851,12.413025, 
1.1944122,2.1667633,7.538437, 
1.3093414,1.6352386,9.899124, 
0.44743347,1.3240051,9.34845, 
0.48573303,2.1236572,7.112274, 
1.2806091,2.7940521,8.170517, 
0.6246033,3.2345734,8.687653, 
-0.103256226,3.5123138,8.424301, 
-0.6060333,3.315979,9.712372, 
-0.51504517,3.2345734,10.128967, 
-0.8310852,1.6112976,12.963699, 
-0.5389862,1.8746643,9.238327, 
0.52404785,2.363083,8.3428955, 
0.28941345,2.1667633,8.414719, 
-0.19902039,2.406189,7.1649475, 
-0.098464966,2.7222137,7.59111, 
-0.31393433,2.9185486,7.270294, 
-0.70658875,2.9616394,7.8448944, 
0.20321655,3.0382538,10.114609, 
0.5910797,3.0047302,11.766602, 
0.58628845,1.2617493,14.117706, 
0.17448425,1.9608612,8.821732, 
1.9222565,3.0382538,7.0931244, 
0.89753723,2.2290192,9.243118, 
-0.064941406,2.11409,8.352463, 
0.595871,2.545044,8.108261, 
0.84007263,2.9376984,8.472183, 
0.26068115,3.3255615,8.649353, 
0.33729553,3.1914825,10.004471, 
0.31814575,3.043045,10.694, 
-0.11282349,1.3814697,12.982864, 
-0.6108093,1.0606384,8.951019, 
0.6868439,2.0135345,7.6437836, 
0.95500183,1.8794556,8.946228, 
0.27026367,2.1332397,8.041229, 
0.57670593,2.8275604,7.2798615, 
0.8735962,3.205841,8.08432, 
0.7826233,3.4644165,9.104248, 
0.8352814,3.1962738,10.7035675, 
0.9214783,2.9712067,10.176849, 
0.85443115,1.0510559,12.547104, 
0.10266113,1.2473907,8.529633, 
2.0180206,2.4588623,7.299011, 
1.1656799,1.7597504,9.726746, 
0.595871,2.0949402,7.950241, 
0.95977783,2.5019531,7.811371, 
1.232727,2.5977173,9.027634, 
0.7395172,2.7844696,9.784195, 
0.753891,2.8562927,10.722733, 
0.8544464,2.5115204,10.368393, 
0.4761505,1.0366974,12.010803, 
0.57192993,1.4293518,8.151352, 
1.1273804,1.6448212,8.9366455, 
1.026825,1.5299072,9.750687, 
0.66290283,2.1284485,7.490555, 
0.8448639,2.5115356,7.6868744, 
0.8448639,2.861084,9.027634, 
0.6581116,2.8562927,9.966156, 
0.6676941,2.564209,11.522385, 
0.9597931,2.5737762,9.396332, 
1.1896362,1.3431549,11.043549, 
0.35165405,1.6304626,8.903137, 
1.3093414,2.3008423,8.098679, 
0.9933014,2.11409,8.749908, 
0.13618469,2.248169,7.902359, 
0.2654724,2.4875793,8.558365, 
-0.17506409,2.7844696,8.668503, 
-0.3474579,3.1244507,8.539215, 
0.17927551,2.679123,9.8177185, 
0.16012573,2.0805664,10.2486725, 
-1.0561371,0.43336487,12.130524, 
-0.31393433,0.6344757,10.464157, 
0.17448425,0.57221985,9.865601, 
0.14575195,0.5195465,9.123398, 
-0.069732666,0.78770447,8.237549, 
0.06434631,0.9409332,9.147339, 
-0.20381165,1.0462646,10.267838, 
-0.093673706,1.3096313,9.745895, 
0.054779053,1.5873718,9.286209, 
-0.122406006,1.2473907,10.425842, 
0.2271576,1.5203247,8.951019, 
0.24632263,1.7358093,9.372406, 
0.86880493,1.7262268,9.798569, 
0.2558899,1.4772339,9.894333, 
0.38996887,1.5538483,9.429855, 
0.72036743,1.6783447,9.48732, 
0.7682495,1.7118683,9.544785, 
