x,y,z, 
-0.14155579,3.3064117,10.224731, 
0.2846222,3.3686523,12.058685, 
0.39476013,2.296051,12.561478, 
-0.2133789,1.276123,11.522385, 
1.1177979,1.9752197,7.7970123, 
1.0938568,1.9512787,9.118607, 
0.619812,1.7980499,8.357254, 
0.15054321,1.9177551,6.844116, 
0.40911865,2.0614166,7.6198425, 
0.38996887,2.5737762,8.328522, 
0.44743347,3.3447113,8.524857, 
0.4905243,3.3255615,10.880753, 
0.06913757,3.3447113,10.598236, 
-0.44322205,1.7453766,13.998001, 
-0.72094727,1.3192139,10.124176, 
0.19364929,2.003952,7.4570312, 
0.7730408,1.5155334,9.611816, 
0.08828735,1.6927185,7.385208, 
0.10266113,2.319992,6.518509, 
0.2989807,2.9664307,7.59111, 
0.40434265,3.406952,8.539215, 
0.8017731,3.3542786,11.02919, 
0.55755615,3.0334625,11.824051, 
1.2758179,2.5498352,10.286987, 
-0.3761902,1.4437103,11.886307, 
0.4330597,2.3104095,7.265503, 
0.8735962,2.5737762,8.227966, 
0.86880493,2.252945,8.855255, 
0.06913757,1.9704285,8.108261, 
0.9645691,2.3822327,7.385208, 
0.6868439,2.7222137,7.8880005, 
0.5384064,3.0717773,8.563156, 
0.06434631,3.2345734,10.914261, 
-0.7927704,3.4548492,10.7035675, 
-0.8023529,1.572998,14.275726, 
-0.3283081,1.821991,8.606247, 
0.5096741,1.9369202,8.247116, 
0.4139099,1.5346985,9.200012, 
0.045196533,1.9848022,5.9486847, 
-0.22773743,2.3343506,7.361267, 
0.10266113,2.8179932,8.347687, 
-0.19902039,3.1244507,9.472961, 
0.15054321,3.3878021,11.871948, 
0.89753723,3.2537231,10.727524, 
-0.8454437,1.7310181,12.9254, 
-0.22773743,2.2146454,7.811371, 
0.5479889,2.478012,8.553574, 
0.45700073,2.185913,9.061157, 
-0.4336548,2.1092987,7.8018036, 
0.8352814,2.545044,7.6677246, 
0.84007263,3.047821,7.4618225, 
0.035629272,3.7517242,6.341339, 
0.2702484,4.0294495,9.559143, 
-0.9507904,3.8905945,12.638092, 
-0.76882935,2.434906,12.738647, 
-1.7217255,1.8076324,9.099457, 
-0.0074768066,2.382248,7.7730713, 
0.4043274,2.0949402,9.726746, 
-0.050567627,2.2912598,7.375641, 
-0.23731995,2.4732208,6.8201904, 
0.17448425,3.0334625,8.12262, 
0.021255493,3.7565155,8.740326, 
0.63417053,4.000717,10.622162, 
0.021255493,3.4931488,11.704346, 
0.20800781,2.6839142,11.101013, 
0.3708191,2.3726654,9.041992, 
1.2566681,2.6647491,7.6198425, 
0.5527649,2.3774567,9.128189, 
0.3564453,2.4684296,8.400345, 
0.11224365,2.7796783,7.854477, 
0.9023285,3.0334625,8.496124, 
0.37080383,3.1436005,8.462601, 
-0.5102539,3.5266724,8.381195, 
-0.3283081,3.6224365,9.262268, 
-0.5485687,3.660736,10.052353, 
-0.92684937,2.458847,12.001236, 
-0.9938812,2.363083,8.448242, 
0.030838013,2.8898163,8.706802, 
0.35165405,2.4061737,10.081085, 
0.20321655,2.7078552,7.083542, 
-0.4958954,2.9281158,7.227188, 
0.3564453,3.3830109,8.0507965, 
0.12660217,3.473999,8.625397, 
0.1409607,3.2824554,10.363602, 
0.6389618,3.2537384,10.009262, 
1.050766,2.3535004,12.025177, 
-0.026626587,1.9991608,9.554352, 
0.5479889,2.5594177,7.380417, 
0.84007263,2.358307,9.994888, 
0.2654724,2.5306854,7.3469086, 
0.15054321,2.6934814,7.3085938, 
0.92626953,3.1292267,8.175293, 
0.77783203,3.5841217,8.448242, 
0.5767212,3.632019,10.603027, 
-0.09844971,3.7086334,10.550354, 
0.15533447,3.2393646,10.037979, 
-0.4096985,1.6496124,11.235092, 
-0.58688354,1.9991608,8.663712, 
0.6054535,1.95607,9.712372, 
0.035629272,1.845932,8.759476, 
0.021255493,2.4492798,6.3700714, 
0.13618469,3.0143127,7.3468933, 
0.19363403,3.426117,7.763504, 
-0.0074768066,3.5745544,9.118622, 
-0.6251831,3.3351288,10.895111, 
0.60543823,2.971222,11.259033, 
-0.54377747,1.7884674,12.532745, 
0.08351135,2.5833588,7.993332, 
0.64375305,2.7605286,8.266281, 
0.30856323,2.4492798,8.740326, 
0.011672974,2.5402527,7.3085938, 
0.87838745,2.908966,7.59111, 
0.15533447,3.2345734,8.227966, 
-0.4384308,3.612854,9.13298, 
-0.40013123,3.6128693,10.636536, 
-0.577301,3.3830109,10.603027, 
-0.50068665,1.9895935,11.575073, 
0.2846222,2.1236725,8.443451, 
0.39476013,2.090149,9.037216, 
0.16491699,1.9129791,8.601471, 
-0.419281,2.3487244,6.9877777, 
-0.32351685,2.7653198,8.218399, 
-0.1846466,3.2154236,8.304581, 
0.3708191,3.6703186,8.309372, 
-0.07929993,3.5170898,10.095444, 
0.54797363,3.3830109,10.219955, 
0.7299347,2.4923706,11.646896, 
0.021255493,1.7932587,10.971725, 
0.16491699,1.95607,8.390778, 
0.5240326,2.0422668,8.366837, 
0.84007263,2.003952,8.615829, 
0.33729553,2.0949402,8.357254, 
0.54319763,2.161972,8.850464, 
0.2702484,1.9656525,10.382751, 
0.09307861,2.138031,8.869614, 
0.030838013,2.0997162,9.583084, 
0.29418945,2.3535156,8.821732, 
0.07872009,2.3487244,9.353241, 
0.049987793,2.2002716,9.99968, 
-0.07929993,2.1332397,8.979752, 
-0.0026855469,2.094925,9.324509, 
0.07872009,2.1475983,9.875183, 
0.09307861,2.248169,9.908707, 
0.38996887,2.3678741,9.142563, 
0.26068115,2.2337952,9.453796, 
0.30856323,2.2002869,9.544785, 
0.2558899,2.2146454,9.300568, 
0.15533447,2.185913,8.864838, 
-0.041000366,2.0757751,9.176071, 
0.10745239,2.1284485,9.554367, 
0.20800781,2.252945,9.472946, 
0.1409607,2.2673187,9.463379, 
0.06913757,2.248169,9.262268, 
0.035629272,2.2625275,9.587875, 
-0.012268066,2.2625275,9.635757, 
0.08351135,2.319992,9.180862, 
-0.08409119,2.2912598,9.185654, 
-0.098464966,2.3295746,9.061157, 
-0.17985535,2.3247833,8.989334, 
-0.21817017,2.3056335,9.061157, 
-0.117614746,2.43013,9.34845, 
0.021255493,2.5067291,9.492111, 
0.10745239,2.521103,9.372406, 
0.049987793,2.5306854,9.214386, 
-0.064941406,2.568985,9.223953, 
-0.012268066,2.5833588,9.185654, 
-0.20379639,2.568985,9.209595, 
-0.22296143,2.5785675,9.156921, 
-0.21817017,2.5785675,9.2287445, 
-0.07929993,2.6264496,9.233536, 
-0.18943787,2.612091,9.142563, 
-0.08888245,2.6264496,8.989334, 
-0.19422913,2.5594177,9.15213, 
-0.026626587,2.5833435,9.061157, 
-0.0026855469,2.545044,9.396347, 
0.006881714,2.58815,9.0707245, 
-0.069732666,2.592926,9.281418, 
-0.050567627,2.6264496,9.0659485, 
-0.07929993,2.5833588,9.453796, 
-0.026626587,2.5977173,9.156921, 
-0.08888245,2.5594177,9.24791, 
-0.093673706,2.5354767,9.13298, 
0.07392883,2.592926,9.094666, 
-0.0026855469,2.5977173,9.166504, 
-0.11282349,2.5641937,9.209595, 
-0.127182,2.5498352,9.3293, 
-0.069732666,2.5785675,9.008484, 
-0.14155579,2.5641937,9.204803, 
-0.117614746,2.568985,9.381973, 
-0.11282349,2.5737762,9.219162, 
-0.031417847,2.6025085,9.176071, 
-0.045791626,2.5977173,9.171295, 
-0.07929993,2.5641937,9.24791, 
-0.13676453,2.5306854,9.180862, 
-0.1846466,2.5306854,9.195221, 
-0.11282349,2.5546265,9.233536, 
-0.08409119,2.5498352,9.200012, 
-0.041000366,2.521103,9.142563, 
-0.08888245,2.521103,9.300583, 
-0.098464966,2.5498352,9.200012, 
-0.07929993,2.5498352,9.300568, 
-0.021850586,2.5306854,9.0659485, 
-0.055358887,2.4923706,9.190445, 
-0.098464966,2.4971619,9.262268, 
-0.055358887,2.5163116,9.262268, 
-0.0026855469,2.5546265,9.109039, 
-0.069732666,2.545044,9.391556, 
0.016464233,2.5546265,9.195236, 
-0.021850586,2.545044,9.252686, 
-0.064941406,2.5019531,9.262268, 
-0.060150146,2.5067444,9.123398, 
-0.08409119,2.4684296,9.195221, 
-0.0074768066,2.5258942,9.17128, 
-0.11282349,2.521103,9.291, 
-0.10324097,2.5306854,9.271835,
