x,y,z,
-0.35224915,1.7022858,7.993332, 
0.021255493,1.7549591,8.654144, 
-0.5485687,1.8842468,8.860046, 
-0.72094727,1.1133118,10.430634, 
-1.1806335,1.1468353,10.310928, 
-2.411255,0.3136444,13.404236, 
-0.3187256,-0.08378601,10.842438, 
-1.5349731,0.77812195,8.266281, 
-1.5397644,0.9313507,9.903915, 
-0.33309937,1.0271301,7.8018036, 
-0.13197327,1.3287964,7.8975677, 
0.06913757,1.6017303,8.136993, 
0.26545715,1.8603058,8.654129, 
-0.19422913,2.4684296,9.472961, 
-0.37139893,2.0805664,11.431412, 
-0.17985535,1.5011749,10.856796, 
-0.37139893,0.56744385,13.839981, 
-0.2708435,1.3240051,7.4426727, 
-0.36183167,0.86431885,10.339661, 
-0.24690247,1.0319061,9.118622, 
0.10266113,1.4293518,7.624634, 
0.4330597,1.6639862,7.495346, 
1.0316162,1.6448212,8.371628, 
0.36602783,1.9656525,8.381195, 
0.4905243,1.5394745,9.563934, 
-0.127182,1.3096313,10.765823, 
-1.6163788,0.8547363,10.061935, 
-1.1327515,-0.6631775,13.883072, 
-1.6642609,-0.03590393,9.6596985, 
-2.186203,0.529129,9.257477, 
-0.4958954,0.17478943,8.634979, 
-0.62039185,0.5195465,9.214386, 
-0.25646973,0.6536255,9.118622, 
-0.41448975,1.3766785,8.678085, 
-0.40013123,1.865097,8.606262, 
0.55755615,1.9225464,8.668503, 
0.3181305,1.7166595,10.636536, 
0.09786987,1.6544037,10.20079, 
-0.117614746,-0.19392395,12.911026, 
0.002090454,-1.4484863,12.202347, 
-0.261261,-0.8595123,10.176849, 
0.10745239,-0.36151123,7.94545, 
-0.041000366,0.021560669,8.663712, 
0.28941345,-0.09336853,9.118607, 
0.006881714,-0.09336853,9.98053, 
0.45700073,-0.021530151,10.454575, 
0.3708191,0.505188,9.123398, 
0.7108002,0.3615265,9.899124, 
0.6964264,0.5003967,10.047562, 
1.026825,0.7158661,9.621399, 
1.1273804,0.9744568,8.898346, 
1.2518768,0.46687317,10.598236, 
1.2758179,0.6823578,9.846451, 
1.184845,0.61531067,9.410706, 
0.7969818,0.8403778,9.022842, 
0.18885803,1.1228943,9.271835, 
0.58628845,0.9457092,9.994888, 
0.21279907,1.2617493,9.937439, 
0.040420532,1.3814697,9.305359, 
-0.10324097,1.0750122,9.602249, 
-0.064941406,0.9888153,9.578293, 
-0.17985535,1.2138672,9.405914, 
0.169693,1.0079651,9.616608, 
0.09786987,1.0031738,9.827301, 
0.030838013,1.1372528,9.6549225, 
-0.0074768066,1.1947174,9.884766, 
-0.17028809,1.367096,9.68364, 
0.054779053,1.2282257,9.6596985, 
-0.064941406,1.3287811,9.463379, 
-0.069732666,1.2904816,9.48732, 
-0.10803223,1.3335724,9.544785, 
-0.055358887,1.3287811,9.68364, 
-0.11282349,1.3287964,9.573517, 
-0.098464966,1.2617493,9.6596985, 
-0.07929993,1.3048553,9.449005, 
-0.0074768066,1.2713318,9.68364, 
0.011672974,1.2856903,9.496902, 
0.021255493,1.2713318,9.66449, 
-0.045776367,1.4628601,9.501678, 
0.045196533,1.3575287,9.6596985, 
0.054779053,1.3766785,9.516052, 
0.12660217,1.3383636,9.5208435, 
-0.0026855469,1.3814545,9.496902, 
-0.0026855469,1.410202,9.559143, 
-0.07450867,1.4006195,9.755463, 
-0.060150146,1.4054108,9.84166, 
-0.28041077,1.6879272,9.812927, 
-0.2899933,1.9273376,9.80336, 
-0.050567627,1.9512787,9.616608, 
0.2654724,1.9416962,9.554352, 
0.44743347,1.9704437,9.324509, 
0.36602783,2.0997314,9.338882, 
-0.43363953,2.296051,9.113831, 
-0.4480133,2.3582916,8.9318695, 
-0.11282349,1.9848022,9.233536, 
-0.5054779,1.9417114,8.663712, 
-1.1088104,2.0231018,8.338104, 
-1.4056854,1.9369202,8.654144, 
-2.0473328,2.0326843,8.706818, 
-2.1957703,1.5682068,8.970169, 
-2.2245026,1.2042847,8.678085, 
-2.3633728,0.8882599,8.879196, 
-2.6746216,0.62968445,8.917496, 
-2.9284058,0.19873047,9.439438, 
-3.0672607,-0.10293579,9.291, 
-3.1869812,-0.17955017,9.592667, 
-3.158249,-0.25616455,9.779419, 
-3.905243,0.031143188,9.913483, 
-3.2588043,-0.39024353,10.57428, 
-2.411255,-0.4812317,10.339661, 
-2.100006,-0.49079895,10.172058, 
-1.573288,-0.7924652,10.267822, 
-1.0561371,-0.806839,10.105026, 
-1.0992279,-0.5722046,10.085876, 
