x,y,z, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.9680481,9.840073, 
-0.07450867,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.9488983,9.833679, 
-0.0809021,-0.96165466,9.840073, 
-0.093673706,-0.9552765,9.840073, 
-0.08728027,-0.9680481,9.840073, 
-0.08728027,-0.9616699,9.846451, 
-0.0809021,-0.96165466,9.827301, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.96165466,9.846451, 
-0.0809021,-0.9680481,9.840073, 
-0.08728027,-0.96165466,9.833679, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.9680481,9.833679, 
-0.0809021,-0.9680481,9.846451, 
-0.0809021,-0.97442627,9.827301, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.852829, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.9808197,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9808197,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.093673706,-0.97442627,9.846451, 
-0.0809021,-0.9808197,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.827301, 
-0.08728027,-0.9808197,9.827301, 
-0.08728027,-0.97442627,9.846451, 
-0.093673706,-0.97442627,9.840073, 
-0.07450867,-0.9871979,9.846451, 
-0.093673706,-0.96165466,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.07450867,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.08728027,-0.9680481,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.08728027,-0.9680481,9.840073, 
-0.0809021,-0.9808197,9.846451, 
-0.08728027,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.833679, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.827301, 
-0.0809021,-0.9680481,9.846451, 
-0.08728027,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.9680481,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.833679, 
-0.07450867,-0.9808197,9.827301, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.9808197,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.9680481,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.093673706,-0.97442627,9.846451, 
-0.093673706,-0.9680481,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.9808197,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.9808197,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.827301, 
-0.08728027,-0.9680481,9.846451, 
-0.08728027,-0.97442627,9.846451, 
-0.07450867,-0.9680481,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.093673706,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.833679, 
-0.0809021,-0.9680481,9.840073, 
-0.093673706,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.97442627,9.833679, 
-0.07450867,-0.97442627,9.840073, 
-0.0809021,-0.97442627,9.840073, 
-0.07450867,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.840073, 
-0.08728027,-0.97442627,9.846451, 
-0.0809021,-0.97442627,9.833679, 
-0.0809021,-0.9680481,9.833679, 
-0.0809021,-0.97442627,9.840073, 
-0.55015564,1.9991608,9.445816, 
-0.3889618,2.1970825,9.102646, 
-0.24690247,2.364685,9.343674, 
-0.1846466,2.4285278,9.327713, 
-0.045776367,2.4939728,9.252686, 
-0.03779602,3.0095215,9.059555, 
0.02444458,3.113266,8.832901, 
0.07872009,3.7150116,8.5503845, 
-0.2421112,3.494751,9.742706, 
-0.5278168,2.139618,9.658112, 
-0.5182495,2.4955597,7.919922, 
0.07872009,3.6495667,8.740326, 
1.2247467,3.6527557,10.812103, 
0.31973267,2.9233246,7.7842407, 
-0.14474487,3.4388733,7.5320587, 
-0.5868683,4.264084,8.662125, 
0.595871,2.7573395,10.989288, 
0.08670044,2.9696198,7.1617584, 
-0.07771301,3.9368744,8.820129, 
0.51605225,3.3734436,10.805725, 
-0.2580719,2.8930054,7.0707703, 
0.032424927,3.5793457,7.833725, 
-0.069732666,3.951233,10.234314, 
-0.7895813,1.4069977,10.625366, 
-0.508667,2.3104095,8.25032, 
-0.6970062,2.8211823,8.955811, 
-0.9092865,3.0733643,9.051575, 
-1.576477,2.7621155,9.083496, 
-1.4551697,2.4875793,9.412308, 
-0.41448975,2.2657166,9.530411, 
0.54797363,2.385437,9.241516, 
1.2710266,2.999939,8.406738, 
1.3109436,3.4133453,9.477737, 
0.46018982,3.5154877,8.548798, 
-0.036209106,3.9001617,7.7986145, 
-0.36820984,4.4811554,10.298157, 
-0.25167847,2.6663513,8.46579, 
-0.24848938,2.926529,7.9614105, 
0.21757507,4.153946,8.633392, 
0.8592224,3.3255615,11.051529, 
0.014877319,2.9664307,7.113861, 
-0.32829285,3.520279,7.7571106, 
-0.38735962,3.9480438,11.289352, 
-0.49908447,2.3487244,8.619019, 
-0.4512024,3.0797424,6.7818756, 
0.08030701,4.248123,10.018829, 
0.5096741,2.1763306,9.744293, 
-0.5405884,2.4620514,8.215195, 
-0.46876526,3.2904358,8.219986, 
-0.5932617,1.90979,11.967712, 
1.1593018,1.1452332,8.883987, 
-0.35064697,1.301651,9.688431, 
-0.6395416,1.5586243,9.707581, 
-1.0864563,1.8938141,9.532013, 
-1.0433655,2.7381744,8.746719, 
-0.8885498,3.3766327,8.628601, 
-0.7448883,3.4676056,8.687653, 
-0.15112305,3.0510254,8.791397, 
-0.0234375,3.5139008,8.9318695, 
0.23194885,3.6926575,9.040405, 
-0.40811157,4.0565796,9.15213, 
-0.67785645,2.545044,10.818497, 
-0.28359985,2.685501,7.158554, 
-1.0944366,3.7389526,7.7810516, 
0.38038635,4.0278473,10.772202, 
0.5240326,2.9807892,8.105072, 
-0.03779602,3.3319397,7.294235, 
0.35006714,4.809952,9.233536, 
-0.27882385,3.3973846,10.1145935, 
0.2862091,3.1691284,6.6956787, 
-0.38735962,4.246521,8.882385, 
0.17129517,3.3319397,11.5846405, 
0.41870117,3.0270844,7.0611877, 
-0.25167847,4.039032,7.429901, 
-0.5709076,4.675888,9.640549, 
-0.20858765,2.5163116,9.464966, 
-0.5278168,2.8690643,7.9614105, 
-1.0274048,3.1531677,9.1154175, 
-0.67466736,2.9696198,8.786621, 
0.08509827,2.8499146,9.246307, 
0.006881714,2.9616394,9.410706, 
-0.09686279,2.8690643,9.180862, 
-0.060150146,2.9041748,9.118607, 
-0.11122131,2.975998,8.982941, 
-0.21018982,2.999939,9.038803, 
-0.14634705,3.0158997,9.027634, 
-0.07929993,3.0797577,9.024445, 
-0.27563477,3.044632,9.030823, 
-0.20539856,3.1707306,8.9366455, 
-0.18145752,3.244156,8.959, 
-0.10005188,3.202652,8.853653, 
-0.04737854,3.2649078,8.804169, 
-0.12080383,3.199463,8.965378, 
-0.14155579,3.1388092,8.951019, 
-0.09048462,3.1228485,9.118607, 
-0.20858765,3.0286713,9.048386, 
-0.216568,3.0414429,8.94783, 
-0.12399292,3.1052856,8.987732, 
-0.1383667,3.134018,8.990921, 
-0.10005188,3.1707306,8.96698, 
-0.12080383,3.1771088,8.955811, 
-0.06813049,3.1755219,8.911118, 
-0.060150146,3.2170105,8.990921,
